gbifID,kingdom,species,locality,occurrenceStatus,lat,long,xy_uncert_m,eventDate,collectionCode,issue
1763642636,Animalia,Colaptes auratus,Brackendale - Squamish Valley Rd,PRESENT,49.78317,-123.14039,NA,2016-09-25T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1763642628,Animalia,Cyanocitta stelleri,Brackendale - Squamish Valley Rd,PRESENT,49.78317,-123.14039,NA,2016-09-25T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1763642600,Animalia,Corvus corax,Brackendale - Squamish Valley Rd,PRESENT,49.78317,-123.14039,NA,2016-09-25T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1763642586,Animalia,Regulus calendula,Brackendale - Squamish Valley Rd,PRESENT,49.78317,-123.14039,NA,2016-09-25T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1763642571,Animalia,Regulus satrapa,Brackendale - Squamish Valley Rd,PRESENT,49.78317,-123.14039,NA,2016-09-25T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1763642564,Animalia,Sitta canadensis,Brackendale - Squamish Valley Rd,PRESENT,49.78317,-123.14039,NA,2016-09-25T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1763642545,Animalia,Cyanocitta stelleri,Brackendale - Squamish Valley Rd,PRESENT,49.78317,-123.14039,NA,2016-09-25T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1763642502,Animalia,Regulus satrapa,Brackendale - Squamish Valley Rd,PRESENT,49.78317,-123.14039,NA,2016-09-25T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1763642494,Animalia,Sitta canadensis,Brackendale - Squamish Valley Rd,PRESENT,49.78317,-123.14039,NA,2016-09-25T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1763642478,Animalia,Strix varia,Brackendale - Squamish Valley Rd,PRESENT,49.78317,-123.14039,NA,2016-09-25T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1763642461,Animalia,Regulus calendula,Brackendale - Squamish Valley Rd,PRESENT,49.78317,-123.14039,NA,2016-09-25T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1709651303,Animalia,Passerella iliaca,CA-BC-Squamish-Landfill Rd - 49.7866x-123.1482,PRESENT,49.786625,-123.14823,NA,2016-01-10T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1709651182,Animalia,Sturnus vulgaris,CA-BC-Squamish-Landfill Rd - 49.7866x-123.1482,PRESENT,49.786625,-123.14823,NA,2016-01-10T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1709651153,Animalia,Junco hyemalis,CA-BC-Squamish-Landfill Rd - 49.7866x-123.1482,PRESENT,49.786625,-123.14823,NA,2016-01-10T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1709651130,Animalia,Corvus corax,CA-BC-Squamish-Landfill Rd - 49.7866x-123.1482,PRESENT,49.786625,-123.14823,NA,2016-01-10T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1709651109,Animalia,Ixoreus naevius,CA-BC-Squamish-Landfill Rd - 49.7866x-123.1482,PRESENT,49.786625,-123.14823,NA,2016-01-10T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1709650986,Animalia,Pipilo maculatus,CA-BC-Squamish-Landfill Rd - 49.7866x-123.1482,PRESENT,49.786625,-123.14823,NA,2016-01-10T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1709650965,Animalia,Corvus brachyrhynchos,CA-BC-Squamish-Landfill Rd - 49.7866x-123.1482,PRESENT,49.786625,-123.14823,NA,2016-01-10T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1709650940,Animalia,Larus glaucescens,CA-BC-Squamish-Landfill Rd - 49.7866x-123.1482,PRESENT,49.786625,-123.14823,NA,2016-01-10T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1709650914,Animalia,Euphagus cyanocephalus,CA-BC-Squamish-Landfill Rd - 49.7866x-123.1482,PRESENT,49.786625,-123.14823,NA,2016-01-10T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1709650796,Animalia,Haliaeetus leucocephalus,CA-BC-Squamish-Landfill Rd - 49.7866x-123.1482,PRESENT,49.786625,-123.14823,NA,2016-01-10T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1707756286,Animalia,Cyanocitta cristata,Brackendale,PRESENT,49.777107,-123.15714,NA,2001-12-19T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1677335211,Plantae,Hypopitys monotropa,,PRESENT,49.777163,-123.149228,85,2016-05-15T00:00:00Z,Observations,CONTINENT_DERIVED_FROM_COORDINATES
1677332787,Plantae,Asarum caudatum,,PRESENT,49.791474,-123.131204,NA,2017-05-28T00:00:00Z,Observations,CONTINENT_DERIVED_FROM_COORDINATES
1677331614,Plantae,Platanthera orbiculata,,PRESENT,49.781804,-123.138134,NA,2016-07-03T00:00:00Z,Observations,CONTINENT_DERIVED_FROM_COORDINATES
1677329584,Plantae,Hemitomes congestum,,PRESENT,49.778105,-123.14352,NA,2013-07-16T00:00:00Z,Observations,CONTINENT_DERIVED_FROM_COORDINATES
167544378,Animalia,Spinus pinus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2008-03-21T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
167543754,Animalia,Spinus pinus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2008-03-16T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1632908818,Animalia,Elampus marginatus,Cheekye,PRESENT,49.798,-123.157,NA,1962-08-05T00:00:00Z,UBCZ,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1632908776,Animalia,Elampus marginatus,Cheekye,PRESENT,49.798,-123.157,NA,1962-08-05T00:00:00Z,UBCZ,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1572382569,Plantae,Vaccinium parvifolium,,PRESENT,49.778471,-123.147682,10,2017-07-09T07:23:21Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
140157181,Animalia,Turdus migratorius,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2007-03-18T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
139983431,Animalia,Troglodytes pacificus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2007-03-18T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
139536744,Animalia,Sturnus vulgaris,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2007-03-18T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
139397420,Animalia,Sturnella neglecta,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2007-03-18T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
138544605,Animalia,Regulus satrapa,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2007-03-18T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
138155283,Animalia,Poecile rufescens,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2007-03-18T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
137716992,Animalia,Pipilo maculatus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2007-03-18T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
134388558,Animalia,Larus glaucescens,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2007-03-18T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
134043160,Animalia,Ixoreus naevius,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2007-03-18T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
133816229,Animalia,Haliaeetus leucocephalus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2007-03-18T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
132823123,Animalia,Cyanocitta stelleri,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2007-03-18T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
132558200,Animalia,Corvus corax,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2007-03-18T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
132522100,Animalia,Corvus brachyrhynchos,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2007-03-18T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
131152678,Animalia,Haemorhous mexicanus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2007-03-18T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
130787350,Animalia,Spinus pinus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2007-03-18T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
130017720,Animalia,Branta canadensis,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2007-03-18T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
129897352,Animalia,Bonasa umbellus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2007-03-18T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
128756696,Animalia,Agelaius phoeniceus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2007-03-18T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
1204388699,Animalia,Larus glaucescens,Squamish Valley Road--  Cheekye to BC Hwy 99,PRESENT,49.782642,-123.15333,NA,1997-11-30T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
